1.49919377e-01,1.08754336e-01,1.21467801e-01,7.73649304e-02,7.71593964e-02,8.01135461e-02,8.14364407e-02,6.39356773e-02,6.34154196e-02,6.31407864e-02,7.98475506e-02,8.39376479e-02,7.07938646e-02,7.25118952e-02,4.27865121e-02,6.98465557e-02,4.10710871e-02,3.93306836e-02,3.80834751e-02,3.20428384e-02,2.84121298e-02,2.51243102e-02,2.11456156e-02,1.31763482e-02,2.78827267e-02,3.13878651e-02,2.75182591e-02,2.82221896e-02,2.98578905e-02,4.00822330e-02,3.07657871e-02,2.78504511e-02,3.04573035e-02,1.77124759e-02,1.74127039e-02,1.74256076e-02,1.77916033e-02,1.90502892e-02,1.21818874e-02,9.53793363e-03,7.38180911e-03,2.63477616e-03,6.09825119e-03,-8.66574642e-03,-1.32778429e-02,-1.64618841e-02,-1.76899390e-02,-1.73467162e-02,-1.71066694e-02,-1.87306537e-02,-2.06281123e-02,-2.12674423e-02,-2.14827012e-02,-2.05591240e-02,-2.05827590e-02,-2.05868050e-02,-2.03443625e-02,-2.10037917e-02,-1.86824049e-02,-1.80334740e-02,-1.78802392e-02,-1.79268653e-02,-1.78150898e-02,-1.71916350e-02,-1.52096319e-02,-1.64343145e-02,-1.76106883e-02,-1.90443414e-02,-2.04014280e-02,-1.56990640e-02,-1.39438452e-02,-1.80879277e-03,-1.43425900e-02,-2.06073599e-02,-2.17378425e-02,-2.52528794e-02,-2.83154933e-02,-2.86093197e-02,-2.89481894e-02,-2.92991026e-02,-2.27945819e-02,-3.61590544e-02,-3.85722896e-02,-4.21917865e-02,-4.32824544e-02,-4.55360027e-02,-4.73263088e-02,-4.44046519e-02,-4.45613510e-02,-4.52478669e-02,-4.50688856e-02,-4.36187483e-02,-4.24898183e-02,-4.08371888e-02,-3.93365012e-02,-3.69271790e-02,-3.36160576e-02,-3.48936832e-02,-3.93389088e-02,-4.25801570e-02,-4.38789141e-02,-4.40366653e-02,-4.53453517e-02,-4.65563934e-02,-4.72492883e-02,-4.69821585e-02,-4.79561883e-02,-4.88699305e-02,-4.92544847e-02,-4.95403981e-02,-5.02345557e-02,-5.01635563e-02,3.91210374e-02,2.71188289e-02,2.70869175e-02,-1.90789054e-02,8.26856861e-02,-2.36233321e-02
1.08754336e-01,1.37362953e-01,9.69983599e-02,7.54696506e-02,7.48342975e-02,8.10917808e-02,8.36872326e-02,6.23536669e-02,6.18334092e-02,6.15587760e-02,8.18121913e-02,8.82994862e-02,7.25315005e-02,7.59738826e-02,4.37651707e-02,7.30240730e-02,4.16936677e-02,4.00355503e-02,3.88680809e-02,3.26999904e-02,2.89767899e-02,2.55833000e-02,2.14314197e-02,1.34438565e-02,2.80429600e-02,3.14474173e-02,2.78685920e-02,2.86117283e-02,3.02912098e-02,3.99131644e-02,3.12150995e-02,2.82375648e-02,3.10934448e-02,1.79767572e-02,1.76698799e-02,1.76846676e-02,1.80395926e-02,1.91419031e-02,1.24217339e-02,9.77312931e-03,7.61335028e-03,2.85615337e-03,6.33790724e-03,-8.46207405e-03,-1.30873874e-02,-1.62807181e-02,-1.75140600e-02,-1.71707141e-02,-1.69320779e-02,-1.85581332e-02,-2.04581634e-02,-2.10981646e-02,-2.13151930e-02,-2.03929177e-02,-2.04169605e-02,-2.04206321e-02,-2.01755292e-02,-2.08354539e-02,-1.85229192e-02,-1.78759375e-02,-1.77229185e-02,-1.77691775e-02,-1.76577044e-02,-1.70353458e-02,-1.50561705e-02,-1.62752662e-02,-1.74522720e-02,-1.88847845e-02,-2.02314262e-02,-1.55048405e-02,-1.37432994e-02,-1.57619980e-03,-1.41420442e-02,-2.04238564e-02,-2.15576285e-02,-2.50771212e-02,-2.81461639e-02,-2.84405024e-02,-2.87803409e-02,-2.91340471e-02,-2.26330737e-02,-3.59916691e-02,-3.84050306e-02,-4.20247318e-02,-4.31154987e-02,-4.53690470e-02,-4.71593531e-02,-4.42378614e-02,-4.43946760e-02,-4.50813027e-02,-4.49024173e-02,-4.34524261e-02,-4.23235411e-02,-4.06709503e-02,-3.91701955e-02,-3.67607881e-02,-3.34503163e-02,-3.47282780e-02,-3.91731868e-02,-4.24141718e-02,-4.37127844e-02,-4.38704072e-02,-4.51793665e-02,-4.63904082e-02,-4.70833031e-02,-4.68161733e-02,-4.77902031e-02,-4.87039453e-02,-4.90884995e-02,-4.93744130e-02,-5.00685706e-02,-4.99975711e-02,3.97132069e-02,2.74904958e-02,2.74559589e-02,-1.89193484e-02,8.70475243e-02,-2.34452090e-02
1.21467801e-01,9.69983599e-02,1.32251255e-01,7.85623378e-02,7.85393252e-02,8.00907246e-02,8.08732317e-02,6.50000558e-02,6.44797981e-02,6.42051649e-02,7.94058549e-02,8.24779898e-02,7.04485658e-02,7.14343559e-02,4.27635106e-02,6.88898157e-02,4.11992930e-02,3.94239469e-02,3.81428775e-02,3.21563636e-02,2.85649314e-02,2.53219843e-02,2.14168325e-02,1.34553344e-02,2.82072669e-02,3.17551592e-02,2.77620741e-02,2.84493560e-02,3.00664656e-02,4.05466102e-02,3.09675707e-02,2.80786472e-02,3.05797508e-02,1.79928324e-02,1.76960777e-02,1.77081813e-02,1.80788781e-02,1.94039684e-02,1.24726200e-02,9.83064127e-03,7.67606863e-03,2.93335177e-03,6.38906475e-03,-8.35965251e-03,-1.29661364e-02,-1.61462330e-02,-1.73720428e-02,-1.70288721e-02,-1.67882264e-02,-1.84113312e-02,-2.03076978e-02,-2.09467429e-02,-2.11612503e-02,-2.02371202e-02,-2.02605820e-02,-2.02647870e-02,-2.00234742e-02,-2.06826931e-02,-1.83575472e-02,-1.77077887e-02,-1.75544622e-02,-1.76012441e-02,-1.74893403e-02,-1.68654200e-02,-1.48822160e-02,-1.61092710e-02,-1.72853765e-02,-1.87195141e-02,-2.00810359e-02,-1.53889576e-02,-1.36364237e-02,-1.51497990e-03,-1.40351684e-02,-2.02927013e-02,-2.14217871e-02,-2.49349318e-02,-2.79948158e-02,-2.82884248e-02,-2.86268830e-02,-2.89766101e-02,-2.24705831e-02,-3.58375513e-02,-3.82507329e-02,-4.18701431e-02,-4.29607689e-02,-4.52143172e-02,-4.70046233e-02,-4.40828961e-02,-4.42395463e-02,-4.49260152e-02,-4.47469930e-02,-4.32967937e-02,-4.21678447e-02,-4.05151987e-02,-3.90145397e-02,-3.66052537e-02,-3.32938563e-02,-3.45713393e-02,-3.90166994e-02,-4.22580593e-02,-4.35568779e-02,-4.37146836e-02,-4.50232540e-02,-4.62342957e-02,-4.69271906e-02,-4.66600608e-02,-4.76340906e-02,-4.85478328e-02,-4.89323870e-02,-4.92183005e-02,-4.99124581e-02,-4.98414586e-02,3.92621571e-02,2.73535845e-02,2.73227880e-02,-1.87540780e-02,8.12260279e-02,-2.33063887e-02
7.73649304e-02,7.54696506e-02,7.85623378e-02,9.16430657e-02,8.48502340e-02,7.95261984e-02,7.76600526e-02,6.98099637e-02,6.92897061e-02,6.90150728e-02,7.81328503e-02,7.48709577e-02,6.93945519e-02,6.57650259e-02,4.24416795e-02,6.38033381e-02,4.15504101e-02,3.96241682e-02,3.81968740e-02,3.24624416e-02,2.90539423e-02,2.60199927e-02,2.24573722e-02,1.45334173e-02,2.94995142e-02,3.32502934e-02,2.86685221e-02,2.92759373e-02,3.08038607e-02,4.25024479e-02,3.16723860e-02,2.89106291e-02,3.09363732e-02,1.90857413e-02,1.88031867e-02,1.88115250e-02,1.92043470e-02,2.08404447e-02,1.36141071e-02,1.09812775e-02,8.83389396e-03,4.11117144e-03,7.53054673e-03,-7.14719297e-03,-1.17276067e-02,-1.48894037e-02,-1.61048378e-02,-1.57618113e-02,-1.55183708e-02,-1.71373625e-02,-1.90286216e-02,-1.96663339e-02,-1.98773268e-02,-1.89506111e-02,-1.89732629e-02,-1.89782115e-02,-1.87421824e-02,-1.94004174e-02,-1.70576904e-02,-1.64040609e-02,-1.62503057e-02,-1.62978167e-02,-1.61853123e-02,-1.55592148e-02,-1.35703945e-02,-1.48085455e-02,-1.59833958e-02,-1.74200943e-02,-1.88028472e-02,-1.41604932e-02,-1.24209328e-02,-3.65250187e-04,-1.28196776e-02,-1.90422495e-02,-2.01645883e-02,-2.36686095e-02,-2.67153309e-02,-2.70078954e-02,-2.73443771e-02,-2.76884068e-02,-2.11751436e-02,-3.45541007e-02,-3.69670245e-02,-4.05860181e-02,-4.16764420e-02,-4.39299903e-02,-4.57202964e-02,-4.27982319e-02,-4.29546468e-02,-4.36408897e-02,-4.34616717e-02,-4.20111744e-02,-4.08821337e-02,-3.92294085e-02,-3.77288867e-02,-3.53197746e-02,-3.20070519e-02,-3.32838494e-02,-3.77298557e-02,-4.09717525e-02,-4.22708660e-02,-4.24289335e-02,-4.37369472e-02,-4.49479889e-02,-4.56408838e-02,-4.53737540e-02,-4.63477838e-02,-4.72615260e-02,-4.76460802e-02,-4.79319937e-02,-4.86261513e-02,-4.85551518e-02,3.96753789e-02,2.82168397e-02,2.81913590e-02,-1.74546583e-02,7.36189958e-02,-2.20449086e-02
7.71593964e-02,7.48342975e-02,7.85393252e-02,8.48502340e-02,8.58435562e-02,7.95840126e-02,7.73574771e-02,7.05472065e-02,7.00269488e-02,6.97523156e-02,7.65667231e-02,7.39705314e-02,6.81462012e-02,6.50546522e-02,4.22557963e-02,6.31827597e-02,4.15335476e-02,3.95636307e-02,3.80940135e-02,3.24088721e-02,2.90361429e-02,2.60430599e-02,2.25474167e-02,1.46291801e-02,2.96347714e-02,3.34207306e-02,2.87400759e-02,2.93346531e-02,3.08482407e-02,4.27527699e-02,3.17115290e-02,2.89696784e-02,3.08819403e-02,1.91743088e-02,1.88943549e-02,1.89020036e-02,1.92988779e-02,2.09937277e-02,1.37118738e-02,1.10808923e-02,8.93496103e-03,4.21627750e-03,7.62876899e-03,-7.03486256e-03,-1.16100943e-02,-1.47682253e-02,-1.59815337e-02,-1.56386540e-02,-1.53946730e-02,-1.70128808e-02,-1.89031665e-02,-1.95406248e-02,-1.97509479e-02,-1.88237394e-02,-1.88462368e-02,-1.88513271e-02,-1.86163050e-02,-1.92743525e-02,-1.69282749e-02,-1.62739077e-02,-1.61200708e-02,-1.61677207e-02,-1.60551019e-02,-1.54285894e-02,-1.34386988e-02,-1.46789645e-02,-1.58535755e-02,-1.72904104e-02,-1.86766296e-02,-1.40418252e-02,-1.23042409e-02,-2.58574557e-04,-1.27029857e-02,-1.89202208e-02,-2.00415284e-02,-2.35441368e-02,-2.65888198e-02,-2.68812180e-02,-2.72173851e-02,-2.75605081e-02,-2.10460932e-02,-3.44269584e-02,-3.68398412e-02,-4.04587684e-02,-4.15491602e-02,-4.38027085e-02,-4.55930146e-02,-4.26708965e-02,-4.28272738e-02,-4.35134808e-02,-4.33342317e-02,-4.18836869e-02,-4.07546316e-02,-3.91018938e-02,-3.76013939e-02,-3.51923094e-02,-3.18793758e-02,-3.31560642e-02,-3.76021734e-02,-4.08441556e-02,-4.21433161e-02,-4.23014252e-02,-4.36093503e-02,-4.48203920e-02,-4.55132869e-02,-4.52461571e-02,-4.62201869e-02,-4.71339291e-02,-4.75184833e-02,-4.78043968e-02,-4.84985544e-02,-4.84275549e-02,3.96683206e-02,2.82811405e-02,2.82565524e-02,-1.73249744e-02,7.27185695e-02,-2.19211857e-02
8.01135461e-02,8.10917808e-02,8.00907246e-02,7.95261984e-02,7.95840126e-02,1.09165276e-01,9.89329569e-02,6.59050065e-02,6.53847489e-02,6.51101156e-02,7.96438632e-02,8.22652087e-02,7.07292620e-02,7.13907904e-02,4.31869314e-02,6.88997444e-02,4.16896737e-02,3.98988538e-02,3.86027896e-02,3.26402432e-02,2.90662040e-02,2.58431280e-02,2.19705435e-02,1.40124859e-02,2.87845913e-02,3.23514166e-02,2.83036506e-02,2.89835598e-02,3.05924366e-02,4.11858593e-02,3.14905342e-02,2.86133071e-02,3.10675814e-02,1.85505908e-02,1.82551722e-02,1.82669215e-02,1.86397002e-02,1.99941966e-02,1.30349733e-02,1.03938691e-02,8.23998371e-03,3.49917817e-03,6.95145384e-03,-7.79049674e-03,-1.23944952e-02,-1.55728449e-02,-1.67976605e-02,-1.64545130e-02,-1.62136020e-02,-1.78363174e-02,-1.97322004e-02,-2.03711193e-02,-2.05852939e-02,-1.96609190e-02,-1.96843041e-02,-1.96885795e-02,-1.94477670e-02,-2.01068928e-02,-1.77800822e-02,-1.71299572e-02,-1.69765900e-02,-1.70234410e-02,-1.69114803e-02,-1.62873539e-02,-1.43036181e-02,-1.55317238e-02,-1.67077104e-02,-1.81420625e-02,-1.95055484e-02,-1.48180250e-02,-1.30666800e-02,-9.51262610e-04,-1.34654247e-02,-1.97197529e-02,-2.08482200e-02,-2.43605268e-02,-2.74192019e-02,-2.77127146e-02,-2.80509906e-02,-2.84001925e-02,-2.18934984e-02,-3.52615718e-02,-3.76747296e-02,-4.12941014e-02,-4.23847087e-02,-4.46382570e-02,-4.64285630e-02,-4.35068048e-02,-4.36634333e-02,-4.43498813e-02,-4.41708411e-02,-4.27206143e-02,-4.15916568e-02,-3.99390035e-02,-3.84383572e-02,-3.60290872e-02,-3.27175677e-02,-3.39949874e-02,-3.84404071e-02,-4.16818165e-02,-4.29806623e-02,-4.31384921e-02,-4.44470112e-02,-4.56580530e-02,-4.63509478e-02,-4.60838180e-02,-4.70578479e-02,-4.79715900e-02,-4.83561442e-02,-4.86420577e-02,-4.93362153e-02,-4.92652158e-02,3.97582566e-02,2.78911491e-02,2.78608464e-02,-1.81766264e-02,8.10132468e-02,-2.27324284e-02
8.14364407e-02,8.36872326e-02,8.08732317e-02,7.76600526e-02,7.73574771e-02,9.89329569e-02,1.07429425e-01,6.43015271e-02,6.37812695e-02,6.35066363e-02,8.10141379e-02,8.56454573e-02,7.19092004e-02,7.40165427e-02,4.37304915e-02,7.12869776e-02,4.19346737e-02,4.02128482e-02,3.89836426e-02,3.29142303e-02,2.92626396e-02,2.59509624e-02,2.19331672e-02,1.39597692e-02,2.86419279e-02,3.21243352e-02,2.83203796e-02,2.90331617e-02,3.06787471e-02,4.07670868e-02,3.15902545e-02,2.86608757e-02,3.13239517e-02,1.84951683e-02,1.81937921e-02,1.82071211e-02,1.85706174e-02,1.97939980e-02,1.29590630e-02,1.03140593e-02,8.15710965e-03,3.40778196e-03,6.87538386e-03,-7.89673790e-03,-1.25118183e-02,-1.56979569e-02,-1.69272055e-02,-1.65839548e-02,-1.63442265e-02,-1.79686784e-02,-1.98667176e-02,-2.05061992e-02,-2.07218576e-02,-1.97985743e-02,-1.98223013e-02,-1.98262628e-02,-1.95832197e-02,-2.02427608e-02,-1.79233725e-02,-1.72748817e-02,-1.71216956e-02,-1.71682388e-02,-1.70565316e-02,-1.64333243e-02,-1.44519596e-02,-1.56753809e-02,-1.68518974e-02,-1.82852930e-02,-1.96400213e-02,-1.49321888e-02,-1.31755426e-02,-1.03325476e-03,-1.35742874e-02,-1.98429050e-02,-2.09741302e-02,-2.44901731e-02,-2.75542385e-02,-2.78481805e-02,-2.81872689e-02,-2.85388127e-02,-2.20350929e-02,-3.53982385e-02,-3.78115022e-02,-4.14310453e-02,-4.25217355e-02,-4.47752838e-02,-4.65655899e-02,-4.36439703e-02,-4.38006955e-02,-4.44872364e-02,-4.43082767e-02,-4.28581724e-02,-4.17292526e-02,-4.00766318e-02,-3.85759290e-02,-3.61665876e-02,-3.28556128e-02,-3.41333144e-02,-3.85784684e-02,-4.18196572e-02,-4.31183817e-02,-4.32761039e-02,-4.45848519e-02,-4.57958936e-02,-4.64887885e-02,-4.62216587e-02,-4.71956885e-02,-4.81094307e-02,-4.84939849e-02,-4.87798984e-02,-4.94740560e-02,-4.94030565e-02,3.99777580e-02,2.79257660e-02,2.78932619e-02,-1.83198569e-02,8.43934954e-02,-2.28600919e-02
6.39356773e-02,6.23536669e-02,6.50000558e-02,6.98099637e-02,7.05472065e-02,6.59050065e-02,6.43015271e-02,7.90382246e-02,7.85179670e-02,7.82433338e-02,6.38261316e-02,6.19481699e-02,5.79194957e-02,5.57454480e-02,4.04341238e-02,5.49327238e-02,4.14215538e-02,3.90252508e-02,3.71424464e-02,3.19932754e-02,2.90094944e-02,2.64607774e-02,2.36934173e-02,1.58429159e-02,3.12861099e-02,3.54699821e-02,2.96585512e-02,3.01040189e-02,3.14510978e-02,4.57055791e-02,3.22535601e-02,2.97451442e-02,3.04937523e-02,2.03443692e-02,2.00932973e-02,2.00932877e-02,2.05351629e-02,2.28759160e-02,1.49829885e-02,1.23719007e-02,1.02416011e-02,5.56639280e-03,8.90327425e-03,-5.60773701e-03,-1.01269110e-02,-1.32454796e-02,-1.44360054e-02,-1.40943160e-02,-1.38444371e-02,-1.54540516e-02,-1.73336664e-02,-1.79683401e-02,-1.81713205e-02,-1.72387099e-02,-1.72595150e-02,-1.72661589e-02,-1.70421758e-02,-1.76981677e-02,-1.53153589e-02,-1.46529041e-02,-1.44981715e-02,-1.45473446e-02,-1.44334712e-02,-1.38024099e-02,-1.18007856e-02,-1.30642334e-02,-1.42362220e-02,-1.56757874e-02,-1.71020433e-02,-1.25567720e-02,-1.08425947e-02,1.08442591e-03,-1.12413395e-02,-1.73954114e-02,-1.85045197e-02,-2.19904944e-02,-2.50111794e-02,-2.53016399e-02,-2.56341402e-02,-2.59666934e-02,-1.94388542e-02,-3.28419608e-02,-3.52543654e-02,-3.88725198e-02,-3.99625370e-02,-4.22160853e-02,-4.40063913e-02,-4.10836475e-02,-4.12395883e-02,-4.19253760e-02,-4.17457636e-02,-4.02946660e-02,-3.91654406e-02,-3.75125559e-02,-3.60123107e-02,-3.36035487e-02,-3.02881564e-02,-3.15635730e-02,-3.60108811e-02,-3.92538593e-02,-4.05535670e-02,-4.07121618e-02,-4.20190540e-02,-4.32300957e-02,-4.39229905e-02,-4.36558607e-02,-4.46298906e-02,-4.55436328e-02,-4.59281870e-02,-4.62141004e-02,-4.69082580e-02,-4.68372585e-02,3.96709440e-02,2.91166657e-02,2.91022862e-02,-1.57103514e-02,6.06962080e-02,-2.03763713e-02
6.34154196e-02,6.18334092e-02,6.44797981e-02,6.92897061e-02,7.00269488e-02,6.53847489e-02,6.37812695e-02,7.85179670e-02,1.08692909e-01,1.08418276e-01,6.33058740e-02,6.14279122e-02,5.73992381e-02,5.52251903e-02,3.99138662e-02,5.44124662e-02,4.09012961e-02,3.85049932e-02,3.66221887e-02,3.14730178e-02,2.84892368e-02,2.59405198e-02,2.31731597e-02,1.53226583e-02,3.07658523e-02,3.49497245e-02,2.91382936e-02,2.95837613e-02,3.09308401e-02,4.51853215e-02,3.17333024e-02,2.92248866e-02,2.99734947e-02,1.98241116e-02,1.95730397e-02,1.95730301e-02,2.00149052e-02,2.23556583e-02,1.44627309e-02,1.18516430e-02,9.72134351e-03,5.04613517e-03,8.38301663e-03,-6.12799464e-03,-1.06471686e-02,-1.37657372e-02,-1.49562630e-02,-1.46145736e-02,-1.43646948e-02,-1.59743092e-02,-1.78539240e-02,-1.84885977e-02,-1.86915782e-02,-1.77589675e-02,-1.77797727e-02,-1.77864166e-02,-1.75624334e-02,-1.82184254e-02,-1.58356165e-02,-1.51731618e-02,-1.50184292e-02,-1.50676022e-02,-1.49537288e-02,-1.43226676e-02,-1.23210432e-02,-1.35844910e-02,-1.47564797e-02,-1.61960451e-02,-1.76223009e-02,-1.30770297e-02,-1.13628523e-02,5.64168288e-04,-1.17615971e-02,-1.79156691e-02,-1.90247773e-02,-2.25107520e-02,-2.55314370e-02,-2.58218975e-02,-2.61543978e-02,-2.64869510e-02,-1.99591118e-02,-3.33622184e-02,-3.57746230e-02,-3.93927774e-02,-4.04827946e-02,-4.27363429e-02,-4.45266490e-02,-4.16039051e-02,-4.17598459e-02,-4.24456336e-02,-4.22660212e-02,-4.08149236e-02,-3.96856982e-02,-3.80328136e-02,-3.65325683e-02,-3.41238063e-02,-3.08084141e-02,-3.20838306e-02,-3.65311388e-02,-3.97741169e-02,-4.10738246e-02,-4.12324195e-02,-4.25393116e-02,-4.37503533e-02,-4.44432482e-02,-4.41761184e-02,-4.51501482e-02,-4.60638904e-02,-4.64484446e-02,-4.67343581e-02,-4.74285156e-02,-4.73575162e-02,3.91506863e-02,2.85964081e-02,2.85820286e-02,-1.62306090e-02,6.01759504e-02,-2.08966290e-02
6.31407864e-02,6.15587760e-02,6.42051649e-02,6.90150728e-02,6.97523156e-02,6.51101156e-02,6.35066363e-02,7.82433338e-02,1.08418276e-01,1.40550363e-01,6.30312408e-02,6.11532790e-02,5.71246048e-02,5.49505571e-02,3.96392329e-02,5.41378329e-02,4.06266629e-02,3.82303600e-02,3.63475555e-02,3.11983846e-02,2.82146036e-02,2.56658866e-02,2.28985265e-02,1.50480250e-02,3.04912190e-02,3.46750913e-02,2.88636603e-02,2.93091281e-02,3.06562069e-02,4.49106882e-02,3.14586692e-02,2.89502534e-02,2.96988615e-02,1.95494783e-02,1.92984065e-02,1.92983969e-02,1.97402720e-02,2.20810251e-02,1.41880976e-02,1.15770098e-02,9.44671028e-03,4.77150195e-03,8.10838340e-03,-6.40262786e-03,-1.09218018e-02,-1.40403704e-02,-1.52308963e-02,-1.48892068e-02,-1.46393280e-02,-1.62489424e-02,-1.81285573e-02,-1.87632310e-02,-1.89662114e-02,-1.80336008e-02,-1.80544059e-02,-1.80610498e-02,-1.78370667e-02,-1.84930586e-02,-1.61102497e-02,-1.54477950e-02,-1.52930624e-02,-1.53422355e-02,-1.52283620e-02,-1.45973008e-02,-1.25956764e-02,-1.38591242e-02,-1.50311129e-02,-1.64706783e-02,-1.78969341e-02,-1.33516629e-02,-1.16374855e-02,2.89535063e-04,-1.20362303e-02,-1.81903023e-02,-1.92994105e-02,-2.27853853e-02,-2.58060702e-02,-2.60965307e-02,-2.64290311e-02,-2.67615843e-02,-2.02337450e-02,-3.36368517e-02,-3.60492563e-02,-3.96674107e-02,-4.07574278e-02,-4.30109761e-02,-4.48012822e-02,-4.18785384e-02,-4.20344791e-02,-4.27202668e-02,-4.25406544e-02,-4.10895568e-02,-3.99603314e-02,-3.83074468e-02,-3.68072016e-02,-3.43984396e-02,-3.10830473e-02,-3.23584639e-02,-3.68057720e-02,-4.00487501e-02,-4.13484578e-02,-4.15070527e-02,-4.28139448e-02,-4.40249865e-02,-4.47178814e-02,-4.44507516e-02,-4.54247814e-02,-4.63385236e-02,-4.67230778e-02,-4.70089913e-02,-4.77031489e-02,-4.76321494e-02,3.88760531e-02,2.83217749e-02,2.83073954e-02,-1.65052422e-02,5.99013171e-02,-2.11712622e-02
